seq_id,print_id,tile_id,saturated,centroids
3275,SI266220200309225433,11,0,"[{""x"": 297.7630637079456, ""y"": 140.66499642090193, ""count"": 2794}]"
3276,SI266220200309225433,12,0,"[{""x"": 197.57133507853402, ""y"": 344.32068062827227, ""count"": 3056}]"
3277,SI266220200309225433,13,0,"[{""x"": 197.5125486037469, ""y"": 276.5832449628844, ""count"": 2829}, {""x"": 196.9828717201166, ""y"": 60.533527696793, ""count"": 2744}, {""x"": 197.45454545454547, ""y"": 490.6748251748252, ""count"": 2574}]"
3278,SI266220200309225433,14,0,"[{""x"": 197.01180145782715, ""y"": 208.80388753904893, ""count"": 2881}, {""x"": 197.12418300653596, ""y"": 424.96319229446163, ""count"": 2907}, {""x"": 197.29342105263157, ""y"": 3.6052631578947367, ""count"": 760}]"
3279,SI266220200309225433,15,0,"[{""x"": 196.95780006918022, ""y"": 141.02248356969906, ""count"": 2891}]"
3280,SI266220200309225433,0,0,"[{""x"": 475.6237897648686, ""y"": 344.5006915629322, ""count"": 1446}]"
3281,SI266220200309225433,1,0,"[{""x"": 475.32625, ""y"": 60.69, ""count"": 1600}, {""x"": 475.4331855604813, ""y"": 276.5794806839772, ""count"": 1579}, {""x"": 475.24470416362306, ""y"": 491.27757487216945, ""count"": 1369}]"
3282,SI266220200309225433,2,0,"[{""x"": 474.2756183745583, ""y"": 209.71967020023558, ""count"": 1698}, {""x"": 474.8637440758294, ""y"": 425.1842417061611, ""count"": 1688}, {""x"": 475.0169971671388, ""y"": 3.045325779036827, ""count"": 353}]"
3283,SI266220200309225433,3,728,"[{""x"": 467.527397260274, ""y"": 144.72659817351598, ""count"": 1752}]"
3284,SI266220200309225433,4,0,"[{""x"": 22.460759493670885, ""y"": 344.5029535864979, ""count"": 1185}, {""x"": 396.72206211975663, ""y"": 344.8744796669869, ""count"": 3123}]"
3285,SI266220200309225433,5,0,"[{""x"": 23.427191679049034, ""y"": 60.551263001485886, ""count"": 1346}, {""x"": 23.42728635682159, ""y"": 276.5022488755622, ""count"": 1334}, {""x"": 22.8, ""y"": 491.47533632286996, ""count"": 1115}, {""x"": 397.5344005449591, ""y"": 276.9839918256131, ""count"": 2936}, {""x"": 397.0224231464738, ""y"": 60.4875226039783, ""count"": 2765}, {""x"": 397.1206690561529, ""y"": 491.0258861011549, ""count"": 2511}]"
3286,SI266220200309225433,6,0,"[{""x"": 23.113793103448277, ""y"": 3.0448275862068965, ""count"": 290}, {""x"": 23.740951029098653, ""y"": 209.00212916962386, ""count"": 1409}, {""x"": 23.737864077669904, ""y"": 425.31067961165047, ""count"": 1442}, {""x"": 397.379679144385, ""y"": 424.923128342246, ""count"": 2992}, {""x"": 397.01096181046677, ""y"": 208.6524045261669, ""count"": 2828}, {""x"": 397.13679890560877, ""y"": 3.2093023255813953, ""count"": 731}]"
3287,SI266220200309225433,7,654,"[{""x"": 25.348780487804877, ""y"": 141.2170731707317, ""count"": 1230}, {""x"": 396.6414762741652, ""y"": 141.07879320445227, ""count"": 3414}]"
3288,SI266220200309225433,8,0,"[{""x"": 297.42857142857144, ""y"": 344.53015075376885, ""count"": 2786}]"
3289,SI266220200309225433,9,157,"[{""x"": 297.1444275966641, ""y"": 490.6213040181956, ""count"": 2638}, {""x"": 297.03716814159293, ""y"": 60.55716814159292, ""count"": 2825}, {""x"": 297.22420564084257, ""y"": 276.4958943234559, ""count"": 2801}]"
3290,SI266220200309225433,10,0,"[{""x"": 297.53446327683616, ""y"": 3.986440677966102, ""count"": 885}, {""x"": 297.04452882292026, ""y"": 208.97238522609595, ""count"": 2897}, {""x"": 297.1476391825229, ""y"": 424.7265680056378, ""count"": 2838}]"
3291,SI266220200309225433,11,0,"[{""x"": 297.0561187545257, ""y"": 140.68175235336713, ""count"": 2762}]"
3292,SI266220200309225433,12,0,"[{""x"": 197.5069490403706, ""y"": 344.52581072137656, ""count"": 3022}]"
3293,SI266220200309225433,13,0,"[{""x"": 197.1957597173145, ""y"": 276.65088339222615, ""count"": 2830}, {""x"": 197.30301826846704, ""y"": 491.04924543288325, ""count"": 2518}, {""x"": 196.91980959355547, ""y"": 60.57085316733797, ""count"": 2731}]"
3294,SI266220200309225433,14,0,"[{""x"": 197.9282970550576, ""y"": 3.6120358514724713, ""count"": 781}, {""x"": 196.9628214037526, ""y"": 208.87213342599028, ""count"": 2878}, {""x"": 197.09415807560137, ""y"": 425.0367697594502, ""count"": 2910}]"
3295,SI266220200309225433,15,0,"[{""x"": 196.84123140781736, ""y"": 141.02352127291596, ""count"": 2891}]"
3296,SI266220200309225433,0,0,"[{""x"": 475.496062992126, ""y"": 344.3278453829635, ""count"": 1397}]"
3297,SI266220200309225433,1,0,"[{""x"": 474.0227617602428, ""y"": 491.0819423368741, ""count"": 1318}, {""x"": 474.8250319284802, ""y"": 60.530651340996165, ""count"": 1566}, {""x"": 475.1609632446134, ""y"": 276.52217997465146, ""count"": 1578}]"
3298,SI266220200309225433,2,1,"[{""x"": 473.8394629305312, ""y"": 209.56509048453006, ""count"": 1713}, {""x"": 474.6656856974691, ""y"": 424.897586815774, ""count"": 1699}, {""x"": 475.38378378378377, ""y"": 2.9351351351351354, ""count"": 370}]"
3299,SI266220200309225433,3,786,"[{""x"": 468.8071200850159, ""y"": 142.87778958554728, ""count"": 1882}]"
3300,SI266220200309225433,4,0,"[{""x"": 22.030054644808743, ""y"": 344.70765027322403, ""count"": 1098}, {""x"": 396.4407334643091, ""y"": 344.5183366077276, ""count"": 3054}]"
3301,SI266220200309225433,5,0,"[{""x"": 23.622627182991646, ""y"": 60.616552771450266, ""count"": 1317}, {""x"": 23.421898928024504, ""y"": 276.5673813169985, ""count"": 1306}, {""x"": 22.752566735112936, ""y"": 491.5595482546201, ""count"": 974}, {""x"": 397.01207312866507, ""y"": 276.81579855122453, ""count"": 2899}, {""x"": 396.19120387625793, ""y"": 60.529258292955646, ""count"": 2683}, {""x"": 397.2102523027633, ""y"": 490.9943932719263, ""count"": 2497}]"
3302,SI266220200309225433,6,0,"[{""x"": 23.046666666666667, ""y"": 2.95, ""count"": 300}, {""x"": 23.429085673146147, ""y"": 208.89488840892727, ""count"": 1389}, {""x"": 23.627106741573034, ""y"": 425.2886235955056, ""count"": 1424}, {""x"": 396.7902027027027, ""y"": 424.9206081081081, ""count"": 2960}, {""x"": 396.93561010316614, ""y"": 208.6221985058698, ""count"": 2811}, {""x"": 397.03751803751805, ""y"": 3.028860028860029, ""count"": 693}]"
3303,SI266220200309225433,7,700,"[{""x"": 24.50375939849624, ""y"": 139.98872180451127, ""count"": 1330}, {""x"": 395.6414377556984, ""y"": 140.81589713617768, ""count"": 3422}]"
3304,SI266220200309225433,8,0,"[{""x"": 296.454647256439, ""y"": 344.4688316536021, ""count"": 2679}]"
3305,SI266220200309225433,9,405,"[{""x"": 296.60244181610074, ""y"": 490.5715375810759, ""count"": 2621}, {""x"": 296.85026737967917, ""y"": 60.52798573975045, ""count"": 2805}, {""x"": 296.99856733524354, ""y"": 276.5186246418338, ""count"": 2792}]"
3306,SI266220200309225433,10,0,"[{""x"": 296.65917159763313, ""y"": 3.739644970414201, ""count"": 845}, {""x"": 296.58377612469, ""y"": 208.8505136379738, ""count"": 2823}, {""x"": 296.73211075152824, ""y"": 424.54297015462066, ""count"": 2781}]"
3307,SI266220200309225433,11,0,"[{""x"": 296.5538809344386, ""y"": 140.95817633760362, ""count"": 2654}]"
3308,SI266220200309225433,12,0,"[{""x"": 197.0413167618408, ""y"": 344.34867316090026, ""count"": 2977}]"
3309,SI266220200309225433,13,0,"[{""x"": 196.3948269303918, ""y"": 60.43856979840243, ""count"": 2629}, {""x"": 196.97975852272728, ""y"": 276.6051136363636, ""count"": 2816}, {""x"": 196.95813397129186, ""y"": 491.0127591706539, ""count"": 2508}]"
3310,SI266220200309225433,14,0,"[{""x"": 197.20542635658916, ""y"": 3.4031007751937983, ""count"": 774}, {""x"": 196.76392857142858, ""y"": 208.565, ""count"": 2800}, {""x"": 196.83502983502984, ""y"": 424.85082485082484, ""count"": 2849}]"
3311,SI266220200309225433,15,0,"[{""x"": 196.38305446778213, ""y"": 140.74759700961195, ""count"": 2809}]"
3312,SI266220200309225433,0,0,"[{""x"": 475.69703543022416, ""y"": 342.99855386840204, ""count"": 1383}]"
3313,SI266220200309225433,1,0,"[{""x"": 474.62738179251943, ""y"": 490.8073394495413, ""count"": 1417}, {""x"": 475.35030674846627, ""y"": 60.071779141104294, ""count"": 1630}, {""x"": 475.47820672478207, ""y"": 276.15317559153175, ""count"": 1606}]"
3314,SI266220200309225433,2,0,"[{""x"": 474.72366863905324, ""y"": 208.5260355029586, ""count"": 1690}, {""x"": 475.04698795180724, ""y"": 424.06265060240963, ""count"": 1660}, {""x"": 475.58666666666664, ""y"": 2.3966666666666665, ""count"": 300}]"
3315,SI266220200309225433,3,771,"[{""x"": 410.82758620689657, ""y"": 122.82758620689656, ""count"": 29}, {""x"": 470.82230941704034, ""y"": 138.72141255605382, ""count"": 1784}]"
3316,SI266220200309225433,4,0,"[{""x"": 21.793693693693694, ""y"": 342.76576576576576, ""count"": 1110}, {""x"": 396.4099055066797, ""y"": 343.55490387748455, ""count"": 3069}]"
3317,SI266220200309225433,5,0,"[{""x"": 22.648078372268273, ""y"": 59.98116051243406, ""count"": 1327}, {""x"": 22.79179104477612, ""y"": 276.03805970149256, ""count"": 1340}, {""x"": 22.92763731473409, ""y"": 490.7794245858762, ""count"": 1147}, {""x"": 396.2167159763314, ""y"": 59.43454142011834, ""count"": 2704}, {""x"": 396.58768592182633, ""y"": 276.1715669318575, ""count"": 2891}, {""x"": 396.88644400785853, ""y"": 490.79646365422394, ""count"": 2545}]"
3318,SI266220200309225433,6,0,"[{""x"": 23.320833333333333, ""y"": 207.38194444444446, ""count"": 1440}, {""x"": 23.733990147783253, ""y"": 423.853624208304, ""count"": 1421}, {""x"": 21.421348314606742, ""y"": 2.1179775280898876, ""count"": 178}, {""x"": 396.9196547144754, ""y"": 424.1899070385126, ""count"": 3012}, {""x"": 396.8952042628774, ""y"": 208.2323268206039, ""count"": 2815}, {""x"": 396.8057663125948, ""y"": 2.9772382397572077, ""count"": 659}]"
3319,SI266220200309225433,7,599,"[{""x"": 25.185559566787003, ""y"": 138.73285198555956, ""count"": 1385}, {""x"": 394.1833056017748, ""y"": 138.44814198557958, ""count"": 3606}, {""x"": 431.8705882352941, ""y"": 93.12941176470588, ""count"": 85}]"
3320,SI266220200309225433,8,0,"[{""x"": 295.8191770479426, ""y"": 343.69837674594186, ""count"": 2649}]"
3321,SI266220200309225433,9,15,"[{""x"": 297.26710334788936, ""y"": 490.02510917030565, ""count"": 2748}, {""x"": 296.4184549356223, ""y"": 60.1552217453505, ""count"": 2796}, {""x"": 296.63366336633663, ""y"": 276.045837917125, ""count"": 2727}]"
3322,SI266220200309225433,10,0,"[{""x"": 70.5, ""y"": 139.5, ""count"": 32}, {""x"": 296.890625, ""y"": 3.4739583333333335, ""count"": 768}, {""x"": 296.6783393501805, ""y"": 208.51480144404331, ""count"": 2770}, {""x"": 296.7545061283345, ""y"": 424.4030281182408, ""count"": 2774}]"
3323,SI266220200309225433,11,0,"[{""x"": 296.7401960784314, ""y"": 140.34879336349925, ""count"": 2652}]"
3324,SI266220200309225433,12,0,"[{""x"": 197.04539249146757, ""y"": 343.92320819112626, ""count"": 2930}]"
3325,SI266220200309225433,13,0,"[{""x"": 196.2184971098266, ""y"": 59.93911368015414, ""count"": 2595}, {""x"": 196.65771324863883, ""y"": 276.49655172413793, ""count"": 2755}, {""x"": 196.8227597145123, ""y"": 490.92149088025377, ""count"": 2522}]"
3326,SI266220200309225433,14,0,"[{""x"": 196.62965641952982, ""y"": 208.4886075949367, ""count"": 2765}, {""x"": 196.65209602293086, ""y"": 424.50627015406667, ""count"": 2791}, {""x"": 194.75172413793103, ""y"": 3.0689655172413794, ""count"": 580}, {""x"": 173.046875, ""y"": 327.765625, ""count"": 64}]"
3327,SI266220200309225433,15,0,"[{""x"": 196.49188604399566, ""y"": 140.52289938694554, ""count"": 2773}]"
3328,SI266220200309225433,0,0,"[{""x"": 476.0981055480379, ""y"": 343.8552097428958, ""count"": 1478}]"
3329,SI266220200309225433,1,0,"[{""x"": 475.62716049382715, ""y"": 59.96543209876543, ""count"": 1620}, {""x"": 475.5028072364317, ""y"": 276.1384903306301, ""count"": 1603}, {""x"": 475.5629522431259, ""y"": 490.9544138929088, ""count"": 1382}]"
3330,SI266220200309225433,2,0,"[{""x"": 475.16392479435956, ""y"": 424.4171562867215, ""count"": 1702}, {""x"": 475.23508353221956, ""y"": 208.6354415274463, ""count"": 1676}, {""x"": 475.8940809968847, ""y"": 2.707165109034268, ""count"": 321}]"
3331,SI266220200309225433,3,875,"[{""x"": 410.75, ""y"": 122.70833333333333, ""count"": 24}, {""x"": 471.486568986569, ""y"": 139.15934065934067, ""count"": 1638}]"
3332,SI266220200309225433,4,0,"[{""x"": 22.407830342577487, ""y"": 343.9567699836868, ""count"": 1226}, {""x"": 397.08995882166613, ""y"": 343.8362369337979, ""count"": 3157}]"
3333,SI266220200309225433,5,0,"[{""x"": 23.24507658643326, ""y"": 60.14369073668855, ""count"": 1371}, {""x"": 23.323788546255507, ""y"": 276.15051395007345, ""count"": 1362}, {""x"": 23.24146757679181, ""y"": 490.929180887372, ""count"": 1172}, {""x"": 397.45441745864133, ""y"": 59.92854628651883, ""count"": 2841}, {""x"": 397.56343792633015, ""y"": 276.04024556616645, ""count"": 2932}, {""x"": 397.226246105919, ""y"": 490.69470404984423, ""count"": 2568}]"
3334,SI266220200309225433,6,0,"[{""x"": 23.047457627118643, ""y"": 3.0440677966101695, ""count"": 295}, {""x"": 23.556457065584855, ""y"": 207.87018255578093, ""count"": 1479}, {""x"": 23.947583390061265, ""y"": 424.2716133424098, ""count"": 1469}, {""x"": 397.45350734094615, ""y"": 424.27275693311583, ""count"": 3065}, {""x"": 396.95026455026454, ""y"": 208.25784832451498, ""count"": 2835}, {""x"": 397.54545454545456, ""y"": 2.984848484848485, ""count"": 660}]"
3335,SI266220200309225433,7,805,"[{""x"": 25.83758865248227, ""y"": 139.24255319148935, ""count"": 1410}, {""x"": 394.2696132596685, ""y"": 138.4889502762431, ""count"": 3620}, {""x"": 431.6860465116279, ""y"": 93.15116279069767, ""count"": 86}]"
3336,SI266220200309225433,8,0,"[{""x"": 297.37927388086007, ""y"": 344.0056397603102, ""count"": 2837}]"
3337,SI266220200309225433,9,310,"[{""x"": 297.64290882778585, ""y"": 489.91787264833573, ""count"": 2764}, {""x"": 297.1534446764092, ""y"": 60.035490605427974, ""count"": 2874}, {""x"": 297.2058720727019, ""y"": 276.116043341489, ""count"": 2861}]"
3338,SI266220200309225433,10,0,"[{""x"": 70.5, ""y"": 139.5, ""count"": 28}, {""x"": 297.53729456384326, ""y"": 3.4513274336283186, ""count"": 791}, {""x"": 297.1854896354539, ""y"": 208.50893495353824, ""count"": 2798}, {""x"": 297.18988243676523, ""y"": 424.37976487353046, ""count"": 2807}]"
3339,SI266220200309225433,11,0,"[{""x"": 296.95426497277674, ""y"": 140.49437386569872, ""count"": 2755}]"
3340,SI266220200309225433,12,0,"[{""x"": 197.46449704142012, ""y"": 344.1732412886259, ""count"": 3042}]"
3341,SI266220200309225433,13,0,"[{""x"": 197.07099964676792, ""y"": 276.2539738608266, ""count"": 2831}, {""x"": 196.95496535796767, ""y"": 490.55388760585066, ""count"": 2598}, {""x"": 197.27672955974842, ""y"": 60.256011838697745, ""count"": 2703}]"
3342,SI266220200309225433,14,0,"[{""x"": 197.107370659107, ""y"": 208.47129695251596, ""count"": 2822}, {""x"": 197.09347442680777, ""y"": 424.45573192239857, ""count"": 2835}, {""x"": 197.15927977839334, ""y"": 3.494459833795014, ""count"": 722}, {""x"": 173.05, ""y"": 327.6666666666667, ""count"": 60}]"
3343,SI266220200309225433,15,0,"[{""x"": 197.02720613882107, ""y"": 140.88245552842693, ""count"": 2867}]"
3344,SI266220200309225433,0,0,"[{""x"": 476.1958041958042, ""y"": 344.3783216783217, ""count"": 1430}]"
3345,SI266220200309225433,1,0,"[{""x"": 475.71193935565384, ""y"": 60.32596336070752, ""count"": 1583}, {""x"": 475.5287356321839, ""y"": 276.4278416347382, ""count"": 1566}, {""x"": 475.9103600293902, ""y"": 491.0984570168993, ""count"": 1361}]"
3346,SI266220200309225433,2,0,"[{""x"": 475.6597263533611, ""y"": 425.07138607971444, ""count"": 1681}, {""x"": 475.6404702970297, ""y"": 208.9839108910891, ""count"": 1616}, {""x"": 476.109243697479, ""y"": 2.9159663865546217, ""count"": 357}]"
3347,SI266220200309225433,3,862,"[{""x"": 473.17282229965156, ""y"": 141.06829268292682, ""count"": 1435}]"
3348,SI266220200309225433,4,0,"[{""x"": 22.46875, ""y"": 344.4831081081081, ""count"": 1184}, {""x"": 397.9957585644372, ""y"": 344.4463295269168, ""count"": 3065}]"
3349,SI266220200309225433,5,0,"[{""x"": 23.465288035450516, ""y"": 60.34121122599704, ""count"": 1354}, {""x"": 23.441110277569393, ""y"": 276.5086271567892, ""count"": 1333}, {""x"": 22.90517998244074, ""y"": 491.25636523266024, ""count"": 1139}, {""x"": 397.4058740268931, ""y"": 60.196744515215855, ""count"": 2826}, {""x"": 398.043871399866, ""y"": 276.4618218352311, ""count"": 2986}, {""x"": 397.71730462519935, ""y"": 490.9377990430622, ""count"": 2508}]"
3350,SI266220200309225433,6,0,"[{""x"": 23.381756756756758, ""y"": 3.074324324324324, ""count"": 296}, {""x"": 23.842736248236953, ""y"": 208.93723554301835, ""count"": 1418}, {""x"": 23.597165991902834, ""y"": 425.0519568151147, ""count"": 1482}, {""x"": 397.6007206026859, ""y"": 424.6639371110383, ""count"": 3053}, {""x"": 397.45762711864404, ""y"": 3.0903954802259888, ""count"": 708}, {""x"": 397.43067528735634, ""y"": 208.48060344827587, ""count"": 2784}]"
3351,SI266220200309225433,7,778,"[{""x"": 26.713153724247228, ""y"": 140.82646592709983, ""count"": 1262}, {""x"": 396.14668630338736, ""y"": 140.22945508100148, ""count"": 3395}]"
3352,SI266220200309225433,8,0,"[{""x"": 297.6979129819597, ""y"": 344.22638839759463, ""count"": 2827}]"
3353,SI266220200309225433,9,212,"[{""x"": 298.1354205960015, ""y"": 490.28970199924555, ""count"": 2651}, {""x"": 297.4515908313377, ""y"": 60.34861443722203, ""count"": 2923}, {""x"": 297.53543859649125, ""y"": 276.2459649122807, ""count"": 2850}]"
3354,SI266220200309225433,10,0,"[{""x"": 297.8556461001164, ""y"": 3.89988358556461, ""count"": 859}, {""x"": 297.45107564191534, ""y"": 208.95142262317836, ""count"": 2882}, {""x"": 297.40368271954674, ""y"": 424.61579320113316, ""count"": 2824}]"
3355,SI266220200309225433,11,0,"[{""x"": 296.92293777134586, ""y"": 140.5658465991317, ""count"": 2764}]"
3356,SI266220200309225433,12,0,"[{""x"": 197.70244698205548, ""y"": 344.2900489396411, ""count"": 3065}]"
3357,SI266220200309225433,13,0,"[{""x"": 197.06569872958258, ""y"": 60.528130671506354, ""count"": 2755}, {""x"": 197.44618599791013, ""y"": 276.4454893765239, ""count"": 2871}, {""x"": 197.20786733513305, ""y"": 490.52795989201695, ""count"": 2593}]"
3358,SI266220200309225433,14,0,"[{""x"": 197.44023424044093, ""y"": 208.87874612469858, ""count"": 2903}, {""x"": 197.19870483980912, ""y"": 424.92229038854805, ""count"": 2934}, {""x"": 197.72445019404915, ""y"": 3.715394566623545, ""count"": 773}]"
3359,SI266220200309225433,15,0,"[{""x"": 197.17438217890705, ""y"": 140.93038635572572, ""count"": 2873}]"
3360,SI266220200309225433,0,0,"[{""x"": 475.6659722222222, ""y"": 344.43055555555554, ""count"": 1440}]"
3361,SI266220200309225433,1,0,"[{""x"": 475.2626959247649, ""y"": 60.631974921630096, ""count"": 1595}, {""x"": 475.21256345177665, ""y"": 276.5145939086294, ""count"": 1576}, {""x"": 475.50258302583023, ""y"": 491.2612546125461, ""count"": 1355}]"
3362,SI266220200309225433,2,0,"[{""x"": 474.9106407995297, ""y"": 425.29747207524986, ""count"": 1701}, {""x"": 475.1187878787879, ""y"": 208.90727272727273, ""count"": 1650}, {""x"": 475.6694214876033, ""y"": 2.9724517906336088, ""count"": 363}]"
3363,SI266220200309225433,3,474,"[{""x"": 473.98791018998276, ""y"": 141.49913644214163, ""count"": 1737}, {""x"": 485.0285714285714, ""y"": 193.97142857142856, ""count"": 35}]"
3364,SI266220200309225433,4,0,"[{""x"": 23.007425742574256, ""y"": 344.5569306930693, ""count"": 1212}, {""x"": 397.7282858079318, ""y"": 344.58669288757784, ""count"": 3051}]"
3365,SI266220200309225433,5,0,"[{""x"": 23.313521545319464, ""y"": 60.66641901931649, ""count"": 1346}, {""x"": 22.668807994289793, ""y"": 277.5289079229122, ""count"": 1401}, {""x"": 23.15472027972028, ""y"": 491.37325174825173, ""count"": 1144}, {""x"": 397.7218382861092, ""y"": 276.9457498272287, ""count"": 2894}, {""x"": 397.2801913112794, ""y"": 491.0629732961339, ""count"": 2509}, {""x"": 397.4646464646465, ""y"": 60.46392496392497, ""count"": 2772}]"
